"CLIENT_TRIBAL_CHILD_3_DOB","Child #3 - Date of Birth"
"CLIENT_TRIBAL_CHILD_3_LIVING","Child #3 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_4_DOB","Child #4 - Date of Birth"
"CLIENT_TRIBAL_CHILD_4_LIVING","Child #4 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_5_DOB","Child #5 - Date of Birth"
"CLIENT_TRIBAL_CHILD_5_LIVING","Child #5 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_6_DOB","Child #6 - Date of Birth"
"CLIENT_TRIBAL_CHILD_6_LIVING","Child #6 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_7_DOB","Child #7 - Date of Birth"
"CLIENT_TRIBAL_CHILD_7_LIVING","Child #7 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_8_DOB","Child #8 - Date of Birth"
"CLIENT_TRIBAL_CHILD_8_LIVING","Child #8 - Current living situation (Select only one)"
"CLIENT_TRIBAL_CHILD_9_DOB","Child #9 - Date of Birth"
"CLIENT_TRIBAL_CHILD_9_LIVING","Child #9 - Current living situation (Select only one)"
"CLIENT_UNDERSTAND_0_CLIENT_VISIT","Understanding of Material: Client"
"CLIENT_UNDERSTAND_1_GRNDMTHR_VISIT","Understanding of Material: Client's Mother"
"CLIENT_UNDERSTAND_1_PARTNER_VISIT","Understanding of Material: Husband/Partner/FoC"
"CLIENT_UNSAFE_NTWK_FRIENDS_FAM","14. Friends/family support goals"
"CLIENT_UNSAFE_NTWK_RISK_LEVEL","14. Risk Level"
"CLIENT_UNSAFE_NTWK_SERVICES_GOALS","14. Uses services to meet goals"
"CLIENT_UNSAFE_NTWK_STAGE_CHANGE","14. Stage of Change"
"CLIENT_UNSAFE_NTWK_UNDERSTANDS_RISK","14. Understands Risk/Needs"
"CLIENT_VE_COMMENTS","Visual Engagement (CA) - Comments"
"CLIENT_VE_NA","Not observed/NA (VE)"
"CLIENT_VE_PER","Visual Engagement %"
"CLIENT_VEC_COMMENTS","Verbal Connectedness (CA) - Comments"
"CLIENT_VEC_NA","Not observed/NA (VC)"
"CLIENT_VEC_PER","Verbal Connectedness %"
"CLIENT_VISIT_SCHEDULE","Today's Visit Schedule"
"CLIENT_VISIT_VARIABLES","Visit variables"
"CLIENT_VQ_COMMENTS","Verbal Quality (CA) - Comments"
"CLIENT_VQ_NA","Not observed/NA (VQ)"
"CLIENT_VQ_PER","Verbal Quality %"
"CLIENT_WEIGHT_0_PREG_GAIN","7. What was your overall weight gain during pregnancy? (lbs.)"
"CLIENT_WORKING_0_CURRENTLY_WORKING","15. Are you currently working?"
"CLIENT_WORKING_1_CURRENTLY_WORKING_HRS","15a. Part Time Working hours"
"CLIENT_WORKING_1_CURRENTLY_WORKING_NO","15b. If not currently working"
"CLIENT_WORKING_1_WORKED_SINCE_BIRTH","13. Have you worked at all at a paid job since the birth of your infant?"
"CLIENT_WORKING_1_WORKED_SINCE_BIRTH_MONTHS","14. How many months have you worked since the birth of your infant?"
"CLIENT_WORKING_2_CURRENTLY_WORKING_NO","12b. Currently working_No"
"COURSE_COMPLETION_0_DATE1-11","Completion Date"
"COURSE_COMPLETION_0_NAME1-11","Course Name"
"EDUC_REGISTER_0_REASON","Reason for Supervisor Education Attendance:"
"GHP_Client_DOB","Client DOB"
"GHP_Client_FName","Client First Name"
"GHP_Client_LName","Client Last Name"
"GHP_Client_PlanEnd","Client's Plan End Date"
"GHP_Client_PlanStart","Client's Plan Start Date"
"GHP_Infant_DOB","Infant Date of Birth"
"GHP_Infant_FName","Infant First Name"
"GHP_Infant_LName","Infant Last Name"
"GHP_Infant_PlanEnd","Infant's Plan End Date"
"GHP_Infant_PlanStart","Infant's Plan Start Date"
"HSH_Client_DOB","Client DOB"
"HSH_Client_FName","Client First Name"
"HSH_Client_LName","Client Last Name"
"HSH_Client_PlanEnd","Client's Plan End Date"
"HSH_Client_PlanStart","Client's Plan Start Date"
"HSH_Infant_DOB","Infant Date of Birth"
"HSH_Infant_FName","Infant First Name"
"HSH_Infant_LName","Infant Last Name"
"HSH_Infant_PlanEnd","Infant's Plan End Date"
"HSH_Infant_PlanStart","Infant's Plan Start Date"
"INFANT_0_ID_NSO","Infant ID"
"INFANT_0_ID_NSO2","Infant ID (2nd infant)"
"INFANT_0_ID_NSO3","Infant ID (3rd infant)"
"INFANT_AGES_STAGES_0_VERSION","XXX. ASQ Questionnaire used:"
"INFANT_AGES_STAGES_1_COMM","XXX. Communication"
"INFANT_AGES_STAGES_1_FMOTOR","XXX. Fine Motor"
"INFANT_AGES_STAGES_1_GMOTOR","XXX. Gross Motor"
"INFANT_AGES_STAGES_1_PSOCIAL","XXX. Personal-social"
"INFANT_AGES_STAGES_1_PSOLVE","XXX. Problem Solving"
"INFANT_AGES_STAGES_SE_0_EMOTIONAL","ASQ-SE Total:"
"INFANT_AGES_STAGES_SE_VERSION","ASQ:SE Version used:"
"INFANT_BIRTH_0_CLIENT_ER","xxx 9. Since enrolling in NFP, have you (client) obtained care at the hospital emergency room for any reason?"
"INFANT_BIRTH_0_CLIENT_ER_TIMES","XXX. If yes ER, for how many times?"
"INFANT_BIRTH_0_CLIENT_URGENT CARE","xxx 10. Since enrolling in NFP, have you (client) obtained care at the urgent care center for any reason?"
"INFANT_BIRTH_0_CLIENT_URGENT CARE_TIMES","XXX. If yes urgent care, for how many times?"
"INFANT_BIRTH_0_DOB","XXX Infant DOB"
"INFANT_BIRTH_0_DOB2","Infant DOB (2nd infant)"
"INFANT_BIRTH_0_DOB3","Infant DOB (3rd infant)"
"INFANT_BIRTH_1_DELIVERY","10. Type of delivery"
"INFANT_BIRTH_1_GEST_AGE","5. Gestational age at birth (# of weeks)"
"INFANT_BIRTH_1_GEST_AGE2","5. Gestational age at birth (# of weeks) (2nd infant)"
"INFANT_BIRTH_1_GEST_AGE3","5. Gestational age at birth (# of weeks) (3rd infant)"
"INFANT_BIRTH_1_HEARING_SCREEN","12. Did your child receive a hearing screening in the nursery?"
"INFANT_BIRTH_1_HEARING_SCREEN2","12. Did your child receive a hearing screening in the nursery? (2nd infant)"
"INFANT_BIRTH_1_HEARING_SCREEN3","12. Did your child receive a hearing screening in the nursery? (3rd infant)"
"INFANT_BIRTH_1_LABOR","9. Type of labor"
"INFANT_BIRTH_1_MULTIPLE_BIRTHS","Multiple Birth"
"INFANT_BIRTH_1_NEWBORN_SCREEN","11. Did your child receive a newborn screening test in the nursery?"
"INFANT_BIRTH_1_NEWBORN_SCREEN2","11. Did your child receive a newborn screening test in the nursery? (2nd infant)"
"INFANT_BIRTH_1_NEWBORN_SCREEN3","11. Did your child receive a newborn screening test in the nursery? (3rd infant)"
"INFANT_BIRTH_1_NICU","XXX 6. Did (child's name) have to spend any time in the NICU or a special nursery because of problems?"
"INFANT_BIRTH_1_NICU2","XXX 6. Did (child's name) have to spend any time in the NICU or a special nursery because of problems? (2nd infant)"
"INFANT_BIRTH_1_NICU3","XXX 6. Did (child's name) have to spend any time in the NICU or a special nursery because of problems? (3rd infant)"
"INFANT_BIRTH_1_NICU_DAYS","XXX If Yes, for how many days prior to being discharged?"
"INFANT_BIRTH_1_NICU_DAYS2","XXX If Yes, for how many days prior to being discharged? (2nd infant)"
"INFANT_BIRTH_1_NICU_DAYS3","XXX If Yes, for how many days prior to being discharged? (3rd infant)"
"INFANT_BIRTH_1_NICU_DAYS_R2","If yes NICU, for how many days prior to being discharged?"
"INFANT_BIRTH_1_NICU_DAYS_R2_2","If yes NICU, for how many days prior to being discharged? (2nd infant)"
"INFANT_BIRTH_1_NICU_DAYS_R2_3","If yes NICU, for how many days prior to being discharged? (3rd infant)"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE","If yes, what was the purpose of the stay (please check all that apply)?"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE2","If yes, what was the purpose of the stay (please check all that apply)? (2nd infant)"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE3","If yes, what was the purpose of the stay (please check all that apply)? (3rd infant)"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE_OTHER","Other (please specify):"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE_OTHER2","Other (please specify, 2nd infant):"
"INFANT_BIRTH_1_NICU_NURSERY_PURPOSE_OTHER3","Other (please specify, 3rd infant):"
"INFANT_BIRTH_1_NICU_R2","6. Was (child's name) admitted to the NICU because of problems?"
"INFANT_BIRTH_1_NICU_R2_2","6. Was (child's name) admitted to the NICU because of problems? (2nd infant)"
"INFANT_BIRTH_1_NICU_R2_3","6. Was (child's name) admitted to the NICU because of problems? (3rd infant)"
"INFANT_BIRTH_1_NURSERY_DAYS_R2","If yes special nursery, for how many days prior to being discharged?"
"INFANT_BIRTH_1_NURSERY_DAYS_R2_2","If yes special nursery, for how many days prior to being discharged? (2nd infant)"
"INFANT_BIRTH_1_NURSERY_DAYS_R2_3","If yes special nursery, for how many days prior to being discharged? (3rd infant)"
"INFANT_BIRTH_1_NURSERY_R2","If no, did (child's name) have to spend any time in the *special nursery* because of problems?"
"INFANT_BIRTH_1_NURSERY_R2_2","If no, did (child's name) have to spend any time in the *special nursery* because of problems? (2nd infant)"
"INFANT_BIRTH_1_NURSERY_R2_3","If no, did (child's name) have to spend any time in the *special nursery* because of problems? (3rd infant)"
"INFANT_BIRTH_1_WEIGHT_CONVERT_GRAMS","Total Grams (calculated from grams or lbs/oz)"
"INFANT_BIRTH_1_WEIGHT_CONVERT_GRAMS2","Total Grams (calculated from grams or lbs/oz) (2nd infant)"
"INFANT_BIRTH_1_WEIGHT_CONVERT_GRAMS3","Total Grams (calculated from grams or lbs/oz) (3rd infant)"
"INFANT_BIRTH_1_WEIGHT_GRAMS","Grams"
"INFANT_BIRTH_1_WEIGHT_GRAMS2","Grams (2nd infant)"
"INFANT_BIRTH_1_WEIGHT_GRAMS3","Grams (3rd infant)"
"INFANT_BIRTH_1_WEIGHT_MEASURE","4. Birthweight: In grams or lbs/ounces?"
"INFANT_BIRTH_1_WEIGHT_MEASURE2","4. Birthweight: In grams or lbs/ounces? (2nd infant)"
"INFANT_BIRTH_1_WEIGHT_MEASURE3","4. Birthweight: In grams or lbs/ounces? (3rd infant)"
"INFANT_BIRTH_1_WEIGHT_OUNCES","Oz"
"INFANT_BIRTH_1_WEIGHT_OUNCES2","Oz (2nd infant)"
"INFANT_BIRTH_1_WEIGHT_OUNCES3","Oz (3rd infant)"
"INFANT_BIRTH_1_WEIGHT_POUNDS","Lbs"
"INFANT_BIRTH_1_WEIGHT_POUNDS2","Lbs (2nd infant)"
"INFANT_BIRTH_1_WEIGHT_POUNDS3","Lbs (3rd infant)"
"INFANT_BIRTH_COSLEEP","16. How often do you bed-share with your infant?"
"INFANT_BIRTH_COSLEEP2","14. How often do you bed-share with your infant? (2nd infant)"
"INFANT_BIRTH_COSLEEP3","14. How often do you bed-share with your infant? (3rd infant)"
"INFANT_BIRTH_READ","16. During a typical week, how many days do you (and/or a family member) read, tell stories, and/or sing songs to your child?"
"INFANT_BIRTH_READ2","16. During a typical week, how many days do you (and/or a family member) read, tell stories, and/or sing songs to your child? (2nd infant)"
"INFANT_BIRTH_READ3","16. During a typical week, how many days do you (and/or a family member) read, tell stories, and/or sing songs to your child? (3rd infant)"
"INFANT_BIRTH_SLEEP_BACK","15. How often do you place your infant to sleep on their back?"
"INFANT_BIRTH_SLEEP_BACK2","13. How often do you place your infant to sleep on their back? (2nd infant)"
"INFANT_BIRTH_SLEEP_BACK3","13. How often do you place your infant to sleep on their back? (3rd infant)"
"INFANT_BIRTH_SLEEP_BEDDING","17. How often does your infant sleep with soft bedding?"
"INFANT_BIRTH_SLEEP_BEDDING2","15. How often does your infant sleep with soft bedding? (2nd infant)"
"INFANT_BIRTH_SLEEP_BEDDING3","15. How often does your infant sleep with soft bedding? (3rd infant)"
"INFANT_BREASTMILK_0_EVER_BIRTH","8. Has your baby ever received breast milk?"
"INFANT_BREASTMILK_0_EVER_BIRTH2","8. Has your baby ever received breast milk? (2nd infant)"
"INFANT_BREASTMILK_0_EVER_BIRTH3","8. Has your baby ever received breast milk? (3rd infant)"
"INFANT_BREASTMILK_0_EVER_IHC","12. Has your child ever had breast milk?"
"INFANT_BREASTMILK_1_AGE_STOP","14. How old was your baby when s/he stopped getting breast milk?"
"INFANT_BREASTMILK_1_CONT","13. Does your baby continue to get breast milk?"
"INFANT_BREASTMILK_1_EXCLUSIVE_WKS","15. Until what age was your baby fed exclusively breast milk (no water, juice, formula, cereal or other solids)? (Number of weeks)"
"INFANT_BREASTMILK_1_WEEK_STOP","Specify number of weeks:"
"INFANT_HEALTH_DENTAL_SOURCE","5. Does your child have a usual source of dental care?"
"INFANT_HEALTH_DENTIST","XXX. 5. In the past 6 months, has your child been to the dentist for a routine visit?"
"INFANT_HEALTH_DENTIST_STILL_EBF","13. Is your child still exclusively receiving breast milk?"
"INFANT_HEALTH_ER_0_HAD_VISIT","XXX. 10. In the past 6 months, have you *taken* your child to the hospital emergency room/urgent care center for an injury or because you were concerned your child swallowed something harmful?"
"INFANT_HEALTH_ER_1_INGEST_DATE1","XXX. Date of ER/Urgent Care Visit (*Ingestion*)(1):"
"INFANT_HEALTH_ER_1_INGEST_DATE2","XXX. Date of ER/Urgent Care Visit (*Ingestion*) (2):"
"INFANT_HEALTH_ER_1_INGEST_DATE3","XXX. Date of ER/Urgent Care Visit (*Ingestion*)(3):"
"INFANT_HEALTH_ER_1_INGEST_DAYS1","XXX. Days (*Ingestion*)(1):"
"INFANT_HEALTH_ER_1_INGEST_DAYS2","XXX. Days (*Ingestion*)(2):"
"INFANT_HEALTH_ER_1_INGEST_DAYS3","XXX. Days (*Ingestion*)(3):"
"INFANT_HEALTH_ER_1_INGEST_ERvsUC1","XXX. Emergency Room or Urgent Care (Ingestion)(1):"
"INFANT_HEALTH_ER_1_INGEST_ERvsUC2","XXX. Emergency Room or Urgent Care (Ingestion)(2):"
"INFANT_HEALTH_ER_1_INGEST_ERvsUC3","XXX. Emergency Room or Urgent Care (Ingestion)(3):"
"INFANT_HEALTH_ER_1_INGEST_TREAT1","XXX. Treatment Needed (Ingestion)(1):"
"INFANT_HEALTH_ER_1_INGEST_TREAT2","XXX. Treatment Needed (Ingestion)(2):"
"INFANT_HEALTH_ER_1_INGEST_TREAT3","XXX. Treatment Needed (Ingestion)(3):"
"INFANT_HEALTH_ER_1_INJ_DATE1","XXX. Date of ER/Urgent Care Visit (*Injury*)(1):"
"INFANT_HEALTH_ER_1_INJ_DATE2","XXX. Date of ER/Urgent Care Visit (*Injury*)(2):"
"INFANT_HEALTH_ER_1_INJ_DATE3","XXX. Date of ER/Urgent Care Visit (*Injury*)(3):"
"INFANT_HEALTH_ER_1_INJ_DAYS1","XXX. Days (*Injury*)(1):"
"INFANT_HEALTH_ER_1_INJ_DAYS2","XXX. Days (*Injury*)(2):"
"INFANT_HEALTH_ER_1_INJ_DAYS3","XXX. Days (*Injury*)(3):"
"INFANT_HEALTH_ER_1_INJ_ERvsUC1","XXX. Emergency Room or Urgent Care (Injury)(1):"
"INFANT_HEALTH_ER_1_INJ_ERvsUC2","XXX. Emergency Room or Urgent Care (Injury)(2):"
"INFANT_HEALTH_ER_1_INJ_ERvsUC3","XXX. Emergency Room or Urgent Care (Injury)(3):"
"INFANT_HEALTH_ER_1_INJ_TREAT1","XXX. Treatment Needed (Injury)(1):"
"INFANT_HEALTH_ER_1_INJ_TREAT2","XXX. Treatment Needed (Injury)(2):"
"INFANT_HEALTH_ER_1_INJ_TREAT3","XXX. Treatment Needed (Injury)(3):"
"INFANT_HEALTH_ER_1_OTHER","XXX. 11. In the past 6 months, have you *taken* your child to the hospital emergency room/urgent care center for any other reason (excluding injury and ingestion)?"
"INFANT_HEALTH_ER_1_OTHER_ERvsUC1","XXX. Emergency Room or Urgent Care (Other)(1):"
"INFANT_HEALTH_ER_1_OTHER_ERvsUC2","XXX. Emergency Room or Urgent Care (Other)(2):"
"INFANT_HEALTH_ER_1_OTHER_ERvsUC3","XXX. Emergency Room or Urgent Care (Other)(3):"
"INFANT_HEALTH_ER_1_OTHER_REASON1","XXX. Reason (ER/Urgent Care Visit)(1):"
"INFANT_HEALTH_ER_1_OTHER_REASON2","XXX. Reason (ER/Urgent Care Visit)(2):"
"INFANT_HEALTH_ER_1_OTHER_REASON3","XXX. Reason (ER/Urgent Care Visit)(3):"
"INFANT_HEALTH_ER_1_OTHERDT1","XXX. Date of ER/Urgent Care Visit (1):"
"INFANT_HEALTH_ER_1_OTHERDT2","XXX. Date of ER/Urgent Care Visit (2):"
"INFANT_HEALTH_ER_1_OTHERDT3","XXX. Date of ER/Urgent Care Visit (3):"
"INFANT_HEALTH_ER_1_TYPE","XXX. Reason for ER/Urgent Care Visits:"
"INFANT_HEALTH_HEAD_0_CIRC_INCHES","9. What is the child's current head circumference in centimeters? (Measure head circumference)"
"INFANT_HEALTH_HEAD_1_REPORT","Head Circumference Source"
"INFANT_HEALTH_HEIGHT_0_INCHES","8. What is the child's current height in inches? (Measure child head to toe.)"
"INFANT_HEALTH_HEIGHT_1_PERCENT","Percentile in height"
"INFANT_HEALTH_HEIGHT_1_REPORT","Height Source"
"INFANT_HEALTH_HOSP_0_HAD_VISIT","XXX. 12. In the past 6 months, has your child been *admitted* to the hospital (that is, had to *spend at least one night* there) for an *injury* or because you were concerned your *child swallowed something* harmful?"
"INFANT_HEALTH_HOSP_1_INGEST_DATE1","XXX. Date of Hospital Stay (*Ingestion*)(1):"
"INFANT_HEALTH_HOSP_1_INGEST_DATE2","XXX. Date of Hospital Stay (*Ingestion*)(2):"
"INFANT_HEALTH_HOSP_1_INGEST_DATE3","XXX. Date of Hospital Stay (*Ingestion*)(3):"
"INFANT_HEALTH_HOSP_1_INJ_DATE1","XXX. Date of Hospital Stay (*Injury*)(1):"
"INFANT_HEALTH_HOSP_1_INJ_DATE2","XXX. Date of Hospital Stay (*Injury*)(2):"
"INFANT_HEALTH_HOSP_1_INJ_DATE3","XXX. Date of Hospital Stay (*Injury*)(3):"
"INFANT_HEALTH_HOSP_1_TYPE","XXX. Reason for Hospital Stay(s):"
"INFANT_HEALTH_IMMUNIZ_0_UPDATE","3. Based on your local immunization schedule (regardless of vaccine brand or manufacturer) is (child’s name) up to date on all vaccinations?"
"INFANT_HEALTH_IMMUNIZ_1_RECORD","4. Is the information on child’s immunization status based on written record or mother’s self-report?"
"INFANT_HEALTH_IMMUNIZ_UPDATE_NO","If no, please indicate reason:"
"INFANT_HEALTH_IMMUNIZ_UPDATE_YES","If yes, please indicate which of the immunizations were completed:"
"INFANT_HEALTH_LEAD_0_TEST","6. Has (child's name) had a blood test for lead poisoning? If yes, ask about result of test."
"INFANT_HEALTH_NO_ASQ_COMM","XXX. No ASQ Screening_Communication"
"INFANT_HEALTH_NO_ASQ_FINE","XXX. No ASQ Screening_Fine Motor"
"INFANT_HEALTH_NO_ASQ_GROSS","XXX. No ASQ Screening_Gross Motor"
"INFANT_HEALTH_NO_ASQ_PERSONAL","XXX. No ASQ Screening_Personal_social"
"INFANT_HEALTH_NO_ASQ_PROBLEM","XXX. No ASQ Screening_Problem Solving"
"INFANT_HEALTH_NO_ASQ_TOTAL","No ASQ Screening_Total"
"INFANT_HEALTH_PROVIDER_0_APPT","XXX 1. Have you taken (child's name) or do you have an appointment scheduled to take (child's name) for a ___ month well-child check-up? (Note: Nurse Home Visitor should insert 6, 12, 18, or 24 in the blank to match infant age at collection of this form.)"
"INFANT_HEALTH_PROVIDER_0_APPT_DETAILSR2","XXX. If yes, please indicate which of these well child visits were completed; check all that apply:"
"INFANT_HEALTH_PROVIDER_0_APPT_R2","XXX. 1. Have you taken (child's name) for a well-child check-up in the last 6 months? (Note to Nurse Home Visitor: Please only report well-child visits completed since the last time this form was completed)"
"INFANT_HEALTH_PROVIDER_0_PRIMARY","2. Where do you usually take (child’s name) for routine check-ups (well-child care)?"
"INFANT_HEALTH_WEIGHT_0_POUNDS","Lbs"
"INFANT_HEALTH_WEIGHT_1_OUNCES","Oz"
"INFANT_HEALTH_WEIGHT_1_OZ","Current Weight: Total Ounces (calculated from lbs/oz)"
"INFANT_HEALTH_WEIGHT_1_PERCENT","Percentile in weight"
"INFANT_HEALTH_WEIGHT_1_REPORT","Weight Source"
"INFANT_HOME_0_TOTAL","TOTAL SCORE"
"INFANT_HOME_1_ACCEPTANCE","Acceptance of Child"
"INFANT_HOME_1_EXPERIENCE","Variety in Experience"
"INFANT_HOME_1_INVOLVEMENT","Parental Involvement"
"INFANT_HOME_1_LEARNING","Learning Materials"
"INFANT_HOME_1_ORGANIZATION","Organization of the Environment"
"INFANT_HOME_1_RESPONSIVITY","Parental Responsivity"
"INFANT_INSURANCE","18. Does your child have health insurance coverage?"
"INFANT_INSURANCE2","17. Does your child have health insurance coverage? (2nd infant)"
"INFANT_INSURANCE3","17. Does your child have health insurance coverage? (3rd infant)"
"INFANT_INSURANCE_OTHER","Specify other health insurance"
"INFANT_INSURANCE_OTHER2","Other (please specify): (2nd infant)"
"INFANT_INSURANCE_OTHER3","Other (please specify): (3rd infant)"
"INFANT_INSURANCE_TYPE","If yes, which type of health insurance do you use when you take your child for medical care (please check all that apply)?"
"INFANT_INSURANCE_TYPE2","If yes, which type of health insurance do you use when you take your child for medical care (please check all that apply)? (2nd infant)"
"INFANT_INSURANCE_TYPE3","If yes, which type of health insurance do you use when you take your child for medical care (please check all that apply)? (3rd infant)"
"INFANT_PERSONAL_0_ETHNICITY","1. Child's Ethnicity (check one)"
"INFANT_PERSONAL_0_ETHNICITY2","1. Child's Ethnicity (check one) (2nd infant)"
"INFANT_PERSONAL_0_ETHNICITY3","1. Child's Ethnicity (check one) (3rd infant)"
"INFANT_PERSONAL_0_FIRST NAME","Infant First Name"
"INFANT_PERSONAL_0_FIRST NAME2","Infant Name (2nd infant)"
"INFANT_PERSONAL_0_FIRST NAME3","Infant Name (3rd infant)"
"INFANT_PERSONAL_0_GENDER","3. Gender"
"INFANT_PERSONAL_0_GENDER2","3. Gender (2nd infant)"
"INFANT_PERSONAL_0_GENDER3","3. Gender (3rd infant)"
"INFANT_PERSONAL_0_LAST NAME","Infant Last Name"
"INFANT_PERSONAL_0_NAME_FIRST","Infant First Name"
"INFANT_PERSONAL_0_NAME_LAST","Last name (infant)"
"INFANT_PERSONAL_0_RACE","2. Child's Race (check all that apply)"
"INFANT_PERSONAL_0_RACE2","2. Child's Race (check all that apply) (2nd infant)"
"INFANT_PERSONAL_0_RACE3","2. Child's Race (check all that apply) (3rd infant)"
"INFANT_PERSONAL_0_SSN","Infant SSN"
"INFANT_SOCIAL_SERVICES_0_REFERRAL","20. Are you aware of any referral of mother/family to social services for child abuse, neglect or other reasons since the child's birth?"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON1","Reason of Referral by Nurse Home Visitor (1):"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON1_OTHER","If other, please state NHV referral reason (1):"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON2","Reason of Referral by Nurse Home Visitor (2):"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON2_OTHER","If other, please state NHV referral reason (2):"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON3","Reason of Referral by Nurse Home Visitor (3):"
"INFANT_SOCIAL_SERVICES_1_NHV_REASON3_OTHER","If other, please state NHV referral reason (3):"
"INFANT_SOCIAL_SERVICES_1_NHV_REFDATE1","Date of Referral by Nurse Home Visitor (1)"
"INFANT_SOCIAL_SERVICES_1_NHV_REFDATE2","Date of Referral by Nurse Home Visitor (2)"
"INFANT_SOCIAL_SERVICES_1_NHV_REFDATE3","Date of Referral by Nurse Home Visitor (3)"
"INFANT_SOCIAL_SERVICES_1_NHV_REFERRAL","21. Did you (nurse home visitor) initiate referral of mother/family to social services for child abuse, neglect or other reasons since the child's birth?"
"INFANT_SOCIAL_SERVICES_1_REASON1","Reason of Referral (1):"
"INFANT_SOCIAL_SERVICES_1_REASON1_OTHER","If other, please state reason (1):"
"INFANT_SOCIAL_SERVICES_1_REASON2","Reason of Referral (2):"
"INFANT_SOCIAL_SERVICES_1_REASON2_OTHER","If other, please state reason (2):"
"INFANT_SOCIAL_SERVICES_1_REASON3","Reason of Referral (3):"
"INFANT_SOCIAL_SERVICES_1_REASON3_OTHER","If other, please state reason (3):"
"INFANT_SOCIAL_SERVICES_1_REFDATE1","Date of Referral (1)"
"INFANT_SOCIAL_SERVICES_1_REFDATE2","Date of Referral (2)"
"INFANT_SOCIAL_SERVICES_1_REFDATE3","Date of Referral (3)"
"IPV_AFRAID","8. Are you now, or have you ever been afraid of, your partner (or ex-partner)?"
"IPV_CHILD_SAFETY","7. Has there ever been a time when the actions of your partner (or ex-partner) made you worried about the safety of your child(ren)?"
"IPV_CONTROLING","6. Has your partner (or ex-partner) ever done things to try and control your thoughts, feelings or actions?"
"IPV_FORCED_SEX","5. Have you been forced to have any kind of sexual activity by your partner (or ex-partner)?"
"IPV_INDICATED","Indicates IPV?"
"IPV_INSULTED","2. Has your partner (or ex-partner) ever insulted you in the past 12 months?"
"IPV_PHYSICALLY_HURT","1. Has your partner (or ex-partner) ever physically hurt you in the past 12 months?"
"IPV_PRN_REASON","If you are entering a PRN assessment. please select one of the following reasons:"
"IPV_Q1_4_SCORE","Scoring: Questions 1-4 total (auto-calculated):"
"IPV_SCREAMED","4. Has your partner (or ex-partner) ever screamed or cursed at you in the past 12 months?"
"IPV_THREATENED","3. Has your partner (or ex-partner) ever threatened to harm you in the past 12 months?"
"IPV_TOOL_USED","Indicate tool:"
"JP error - if no data associated delete element","XXX Client: 20. Primary care provider - well client"
"JVO_ADDITIONAL_REASON","Reason for additional joint visit:"
"JVO_CLIENT_CASE","Client Case #:"
"JVO_CLIENT_NAME","Client Name:"
"JVO_CLINICAL_CHART_CONSISTENT","2. NHV's clinical charting is consistent with your observations and comprehensive in reflecting visit."
"JVO_CLINICAL_CHART_CONSISTENT_COMMENTS","Comments:"
"JVO_HVEF_CONSISTENT","1. NHV's documentation on the Home Visit Encounter Form is consistent with your observation."
"JVO_HVEF_CONSISTENT_COMMENTS","Comments:"
"JVO_MI_CLIENT_PRIN_COMMENTS","Comments:"
"JVO_MI_CLIENT_PRIN_SCORE","Section III. Use of Motivational Interviewing (MI) and Client-Centered Principles"
"JVO_OBSERVER_NAME","Observer's Name:"
"JVO_OBSERVER_NAME_OTHER","If observer's name does not appear in the drop down menu, please enter it here:"
"JVO_OTHER_OBSERVATIONS","3. Other observations (if you choose to conduct a complete chart audit):"
"JVO_PARENT_CHILD_COMMENTS","Comments:"
"JVO_PARENT_CHILD_SCORE","Section II. Parent-Child Intervention"
"JVO_START_TIME","Start Time of Joint Visit: (e.g., 9:30 am)"
"JVO_THERAPEUTIC_CHAR_COMMENTS","Comments:"
"JVO_THERAPEUTIC_CHAR_SCORE","Section IV. Therapeutic Characteristics"
"JVO_VISIT_STRUCTURE_COMMENTS","Comments:"
"JVO_VISIT_STRUCTURE_SCORE","Section I. Use of Home Visit Structure/Visit Guidelines/Program Domains"
"LA_CTY_ADDRESS_UPDATE_CASE_DATA","Address Update:"
"LA_CTY_ADDRESS_UPDATE_CASE_DATA2","Address Update:"
"LA_CTY_AGENCY_ADDRESS_ISP","Agency Address:"
"LA_CTY_AGENCY_NAME_ISP","Agency Name:"
"LA_CTY_AGENCY_PH_ISP","Phone:"
"LA_CTY_AREAS_ASSESD_ISP","All Areas Assessed:"
"LA_CTY_CASE_MGR_ID","Case Manager ID (initials):"
"LA_CTY_CHOICE_OPTIONS_CASE_DATA","The client has been informed and understands her/his freedom of choice options, which include the choice of providers of case management or the right to refuse case management."
